S.no,Wave,Job_name,Job_type,Box_name,Application,Application Owner,,,,
714948,Wave5,mmmsg_w_ev_nasa_dfw_stop_index1ja,CMD,mmmsg_w_meev_nasa_ro_box,mmmsg,MGTI GL Backup Implement,B139,No,No,No
714949,Wave5,mmmsg_w_ev_nasa_dfw_stop_index1jb,CMD,mmmsg_w_meev_nasa_ro_box,mmmsg,MGTI GL Backup Implement,B139,No,No,No
714950,Wave5,mmmsg_w_ev_nasa_dfw_stop_index1ka,CMD,mmmsg_w_meev_nasa_ro_box,mmmsg,MGTI GL Backup Implement,B139,No,No,No
714951,Wave5,mmmsg_w_ev_nasa_dfw_stop_index1kb,CMD,mmmsg_w_meev_nasa_ro_box,mmmsg,MGTI GL Backup Implement,B139,No,No,No
714952,Wave5,mmbkp_w_ev_nasa_dfw_fingerprint2,CMD,mmbkp_w_meev_nasa_backup_box,mmbkp,MGTI GL Backup Prod Support,B139,No,No,No
714953,Wave5,mmbkp_w_ev_nasa_dfw_vault2,CMD,mmbkp_w_meev_nasa_backup_box,mmbkp,MGTI GL Backup Prod Support,B139,No,No,No
714954,Wave5,mmbkp_w_ev_nasa_dfw_index3j,CMD,mmbkp_w_meev_nasa_backup_box,mmbkp,MGTI GL Backup Prod Support,B139,No,No,No
714955,Wave5,mmbkp_w_ev_nasa_dfw_index4j,CMD,mmbkp_w_meev_nasa_backup_box,mmbkp,MGTI GL Backup Prod Support,B139,No,No,No
714956,Wave5,mmmsg_w_ev_nasa_dfw_start_index1ja,CMD,mmmsg_w_meev_nasa_start_box,mmmsg,MGTI GL Backup Implement,B139,No,No,No
714957,Wave5,mmmsg_w_ev_nasa_dfw_start_index1jb,CMD,mmmsg_w_meev_nasa_start_box,mmmsg,MGTI GL Backup Implement,B139,No,No,No
714958,Wave5,mmmsg_w_ev_nasa_dfw_start_index1ka,CMD,mmmsg_w_meev_nasa_start_box,mmmsg,MGTI GL Backup Implement,B139,No,No,No
714959,Wave5,mmmsg_w_ev_nasa_dfw_start_index1kb,CMD,mmmsg_w_meev_nasa_start_box,mmmsg,MGTI GL Backup Implement,B139,No,No,No
714960,Wave5,pacc_r_bpm_cordys_autosys_set_ONICE,CMD,,pacc,MGTI GL RlseMgt-Support,B140,No,No,No
714961,Wave5,pacc_d_elk_tesing3,CMD,,pacc,MGTI GL RlseMgt-Support,B141,No,No,No
714962,Wave5,pacc_d_elk_tesing4,CMD,,pacc,MGTI GL RlseMgt-Support,B142,No,No,No
714963,Wave5,pacc_d_elk_tesing5,CMD,,pacc,MGTI GL RlseMgt-Support,B143,No,No,No
714964,Wave5,mamims_w_add_delete_velocity_user_job,CMD,,mamims,MA US Velocity MIMS,B144,No,No,No
714965,Wave5,mebwd_cordysp_DB_size,CMD,,mebwd,Mercer Global DBA Oracle,B145,No,No,No
714966,Wave5,pacc_r_marsh_DR_text_ONICE,CMD,,pacc,MGTI GL RlseMgt-Support,B146,No,No,No
714967,Wave5,pacc_r_marsh_DR_text_OFF_ICE,CMD,,pacc,MGTI GL RlseMgt-Support,B147,No,No,No
714968,Wave5,pacc_r_marsh_DR_text_OFF_HOLD,CMD,,pacc,MGTI GL RlseMgt-Support,B148,No,No,No
714969,Wave5,pacc_r_marsh_DR_text_ONHOLD,CMD,,pacc,MGTI GL RlseMgt-Support,B149,No,No,No
714970,Wave5,mebwd_cordysp_delete_log,CMD,,mebwd,Mercer Global DBA Oracle,B150,No,No,No
714971,Wave5,mmfiseng_d_fdw_PROD_box,BOX,,mmfiseng,MMC GL ATO AES support,B151,No,No,No
714972,Wave5,mmstor_d_fdw_PROD_sym_chk,CMD,mmfiseng_d_fdw_PROD_box,mmstor,MGTI GL DataCtr Storage Spt,B151,No,No,No
714973,Wave5,mmfisdba_d_fdw_PROD_stop,CMD,mmfiseng_d_fdw_PROD_box,mmfisdba,MMC FIS GL DBA,B151,No,No,No
714974,Wave5,mmstor_d_fdw_PROD_rec_clone,CMD,mmfiseng_d_fdw_PROD_box,mmstor,MGTI GL DataCtr Storage Spt,B151,No,No,No
714975,Wave5,mmstor_d_fdw_PROD_act_clone,CMD,mmfiseng_d_fdw_PROD_box,mmstor,MGTI GL DataCtr Storage Spt,B151,No,No,No
714976,Wave5,mmstor_d_fdw_PROD_mon_clone,CMD,mmfiseng_d_fdw_PROD_box,mmstor,MGTI GL DataCtr Storage Spt,B151,No,No,No
714977,Wave5,mmstor_d_fdw_PROD_start_srdf,CMD,mmfiseng_d_fdw_PROD_box,mmstor,MGTI GL DataCtr Storage Spt,B151,No,No,No
714978,Wave5,mmstor_d_fdw_PROD_split_srdf,CMD,mmfiseng_d_fdw_PROD_box,mmstor,MGTI GL DataCtr Storage Spt,B151,No,No,No
714979,Wave5,mmstor_d_fdw_PROD_rec_r2_clone,CMD,mmfiseng_d_fdw_PROD_box,mmstor,MGTI GL DataCtr Storage Spt,B151,No,No,No
714980,Wave5,mmstor_d_fdw_PROD_act_r2_clone,CMD,mmfiseng_d_fdw_PROD_box,mmstor,MGTI GL DataCtr Storage Spt,B151,No,No,No
714981,Wave5,mmfisdba_d_fdw_PROD_start,CMD,mmfiseng_d_fdw_PROD_box,mmfisdba,MMC FIS GL DBA,B151,No,No,No
714982,Wave5,mmfisdba_d_ebs-ris_X1_box,BOX,,mmfisdba,MMC FIS GL DBA,B152,No,No,No
714983,Wave5,mmfisdba_d_ebs-ris_X1_stop,CMD,mmfisdba_d_ebs-ris_X1_box,mmfisdba,MMC FIS GL DBA,B152,No,No,No
714984,Wave5,mmuxbau_d_ebs-ris_X1_unmount,CMD,mmfisdba_d_ebs-ris_X1_box,mmuxbau,MGTI GL UNIXLinux SvrOps,B152,No,No,No
714985,Wave5,mmuxbau_d_ebs-ris_X1_mount,CMD,mmfisdba_d_ebs-ris_X1_box,mmuxbau,MGTI GL UNIXLinux SvrOps,B152,No,No,No
714986,Wave5,mmfisdba_d_ebs-ris_X1_start,CMD,mmfisdba_d_ebs-ris_X1_box,mmfisdba,MMC FIS GL DBA,B152,No,No,No
714987,Wave5,mmstor_d_ebs-ris_X1_act_r2_clone,CMD,mmfisdba_d_ebs-ris_X1_box,mmstor,MGTI GL DataCtr Storage Spt,B152,No,No,No
714988,Wave5,mmstor_d_ebs-ris_X1_rec_r2_clone,CMD,mmfisdba_d_ebs-ris_X1_box,mmstor,MGTI GL DataCtr Storage Spt,B152,No,No,No
714989,Wave5,mmfisdba_d_ebs-ris_X2_box,BOX,,mmfisdba,MMC FIS GL DBA,B153,No,No,No
714990,Wave5,mmfisdba_d_ebs-ris_X2_stop,CMD,mmfisdba_d_ebs-ris_X2_box,mmfisdba,MMC FIS GL DBA,B153,No,No,No
714991,Wave5,mmuxbau_d_ebs-ris_X2_unmount,CMD,mmfisdba_d_ebs-ris_X2_box,mmuxbau,MGTI GL UNIXLinux SvrOps,B153,No,No,No
714992,Wave5,mmuxbau_d_ebs-ris_X2_mount,CMD,mmfisdba_d_ebs-ris_X2_box,mmuxbau,MGTI GL UNIXLinux SvrOps,B153,No,No,No
714993,Wave5,mmfisdba_d_ebs-ris_X2_start,CMD,mmfisdba_d_ebs-ris_X2_box,mmfisdba,MMC FIS GL DBA,B153,No,No,No
714994,Wave5,mmstor_d_ebs-ris_X2_act_r2_clone,CMD,mmfisdba_d_ebs-ris_X2_box,mmstor,MGTI GL DataCtr Storage Spt,B153,No,No,No
714995,Wave5,mmstor_d_ebs-ris_X2_rec_r2_clone,CMD,mmfisdba_d_ebs-ris_X2_box,mmstor,MGTI GL DataCtr Storage Spt,B153,No,No,No
714996,Wave5,pacc_d_epm-bireport_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B154,No,No,No
714997,Wave5,pacc_w_epm-bireport_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B155,No,No,No
714998,Wave5,pacc_d_epm-drm_PROD_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B156,No,No,No
714999,Wave5,pacc_d_epm-dw_shared_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B157,No,No,No
715000,Wave5,pacc_d_epm-hfm_PROD_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B158,No,No,No
715001,Wave5,pacc_d_epm-plan_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B159,No,No,No
715002,Wave5,pacc_w_epm-drm_PROD_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B160,No,No,No
715003,Wave5,pacc_w_epm-dw_shared_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B161,No,No,No
715004,Wave5,pacc_w_epm-hfm_PROD_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B162,No,No,No
715005,Wave5,pacc_w_epm-plan_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B163,No,No,No
715006,Wave5,mamims_m_mims_hartford_pac,CMD,,mamims,MA US Velocity MIMS,B164,No,No,No
715007,Wave5,pacc_tor_exchange_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B165,No,No,No
715008,Wave5,pacc_m_dfw_exchange_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B166,No,No,No
715009,Wave5,pacc_m_fkl_exchange_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B167,No,No,No
715010,Wave5,pacc_m_tor_exchange_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B168,No,No,No
715011,Wave5,pacc_d_mel_exchange_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B169,No,No,No
715012,Wave5,pacc_d_syd_exchange_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B170,No,No,No
715013,Wave5,pacc_m_mel_exchange_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B171,No,No,No
715014,Wave5,pacc_m_syd_exchange_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B172,No,No,No
715015,Wave5,pacc_d_exe_exchange_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B173,No,No,No
715016,Wave5,pacc_m_exe_exchange_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B174,No,No,No
715017,Wave5,pacc_d_ev_canada_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B175,No,No,No
715018,Wave5,pacc_w_ev_canada_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B176,No,No,No
715019,Wave5,pacc_w_sun_ev_canada_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B177,No,No,No
715020,Wave5,pacc_w_meev_nasa_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B178,No,No,No
715021,Wave5,pacc_d_meev_nasa_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B179,No,No,No
715022,Wave5,pacc_w_sun_meev_nasa_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B180,No,No,No
715023,Wave5,pacc_w_ev_apac_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B181,No,No,No
715024,Wave5,pacc_w_sun_ev_apac_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B182,No,No,No
715025,Wave5,pacc_d_ev_emea_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B183,No,No,No
715026,Wave5,pacc_w_ev_emeac_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B184,No,No,No
715027,Wave5,pacc_w_sun_ev_emea_bkup_status_email,CMD,,pacc,MGTI GL RlseMgt-Support,B185,No,No,No
715028,Wave5,pacc_w_epm-drm_UAT_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B186,No,No,No
715029,Wave5,pacc_w_epm-hfm_UAT_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B187,No,No,No
715030,Wave5,pacc_w_epm-plan_UAT_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B188,No,No,No
715031,Wave5,pacc_w_epm-bireport_UAT_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B189,No,No,No
715032,Wave5,pacc_m_epm-drm_UAT_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B190,No,No,No
715033,Wave5,pacc_m_epm-hfm_UAT_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B191,No,No,No
715034,Wave5,pacc_m_epm-plan_UAT_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B192,No,No,No
715035,Wave5,pacc_m_epm-bireport_UAT_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B193,No,No,No
715036,Wave5,pacc_w_epm-plan_PROD_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B194,No,No,No
715037,Wave5,pacc_w_epm-bireport_PROD_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B195,No,No,No
715038,Wave5,pacc_m_epm-drm_PROD_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B196,No,No,No
715039,Wave5,pacc_m_epm-hfm_PROD_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B197,No,No,No
715040,Wave5,pacc_m_epm-plan_PROD_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B198,No,No,No
715041,Wave5,pacc_m_epm-bireport_PROD_box_email,CMD,,pacc,MGTI GL RlseMgt-Support,B199,No,No,No
715042,Wave5,pacc_r_autosys_set_stuff7a,CMD,,pacc,MGTI GL RlseMgt-Support,B200,No,No,No
715043,Wave5,pacc_r_autosys_set_stuff7b,CMD,,pacc,MGTI GL RlseMgt-Support,B201,No,No,No
715044,Wave5,pacc_r_autosys_set_stuff8aa,CMD,,pacc,MGTI GL RlseMgt-Support,B202,No,No,No
715045,Wave5,pacc_r_autosys_set_stuff8b,CMD,,pacc,MGTI GL RlseMgt-Support,B203,No,No,No
715046,Wave5,pacc_r_autosys_set_stuff7c,CMD,,pacc,MGTI GL RlseMgt-Support,B204,No,No,No
715047,Wave5,mmfisdba_d_ebs-con_X1_box,BOX,,mmfisdba,MMC FIS GL DBA,B205,No,No,No
715048,Wave5,mmfisdba_d_ebs-con_X1_stop,CMD,mmfisdba_d_ebs-con_X1_box,mmfisdba,MMC FIS GL DBA,B205,No,No,No
715049,Wave5,mmuxbau_d_ebs-con_X1_unmount,CMD,mmfisdba_d_ebs-con_X1_box,mmuxbau,MGTI GL UNIXLinux SvrOps,B205,No,No,No
715050,Wave5,mmuxbau_d_ebs-con_X1_mount,CMD,mmfisdba_d_ebs-con_X1_box,mmuxbau,MGTI GL UNIXLinux SvrOps,B205,No,No,No
715051,Wave5,mmfisdba_d_ebs-con_X1_start,CMD,mmfisdba_d_ebs-con_X1_box,mmfisdba,MMC FIS GL DBA,B205,No,No,No
715052,Wave5,mmstor_d_ebs-con_X1_act_r2_clone,CMD,mmfisdba_d_ebs-con_X1_box,mmstor,MGTI GL DataCtr Storage Spt,B205,No,No,No
715053,Wave5,mmstor_d_ebs-con_X1_rec_r2_clone,CMD,mmfisdba_d_ebs-con_X1_box,mmstor,MGTI GL DataCtr Storage Spt,B205,No,No,No
715054,Wave5,pacc_d_autosysjobs_RU_totals,CMD,,pacc,MGTI GL RlseMgt-Support,B206,No,No,No
715055,Wave5,pacc_d_autosysjobs_RU_details,CMD,,pacc,MGTI GL RlseMgt-Support,B207,No,No,No
715056,Wave5,pacc_d_autosysjobs_RU_0800,CMD,,pacc,MGTI GL RlseMgt-Support,B208,No,No,No
715057,Wave5,pacc_d_autosysjobs_RU_0830,CMD,,pacc,MGTI GL RlseMgt-Support,B209,No,No,No
715058,Wave5,pacc_d_autosysjobs_RU_0930,CMD,,pacc,MGTI GL RlseMgt-Support,B210,No,No,No
715059,Wave5,pacc_d_autosysjobs_RU_0955,CMD,,pacc,MGTI GL RlseMgt-Support,B211,No,No,No
715060,Wave5,pacc_d_autosysjobs_RU_1000,CMD,,pacc,MGTI GL RlseMgt-Support,B212,No,No,No
715061,Wave5,pacc_d_autosysjobs_RU_1030,CMD,,pacc,MGTI GL RlseMgt-Support,B213,No,No,No
715062,Wave5,pacc_d_autosysjobs_RU_1100,CMD,,pacc,MGTI GL RlseMgt-Support,B214,No,No,No
715063,Wave5,pacc_d_autosysjobs_RU_1240,CMD,,pacc,MGTI GL RlseMgt-Support,B215,No,No,No
715064,Wave5,pacc_mebwd_R11_mig_set_ONHOLD,CMD,,pacc,MGTI GL RlseMgt-Support,B216,No,No,No
715065,Wave5,pacc_mebwd_R11_mig_set_OFFHOLD,CMD,,pacc,MGTI GL RlseMgt-Support,B217,No,No,No
715066,Wave5,pacc_pdcd_R11_mig_mike_ONHOLD,CMD,,pacc,MGTI GL RlseMgt-Support,B218,No,No,No
715067,Wave5,pacc_pdcd_R11_mig_mike_OFFHOLD,CMD,,pacc,MGTI GL RlseMgt-Support,B219,No,No,No
715068,Wave5,pmmacc_r_nonwin_prod_box,BOX,,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715069,Wave5,pmmacc_r_tst_autosys_broadway.mrshmc.com,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715070,Wave5,pmmacc_r_tst_autosys_gbbed21as52,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715071,Wave5,pmmacc_r_tst_autosys_gbbed31bs01,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715072,Wave5,pmmacc_r_tst_autosys_gbexe31bs01,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715073,Wave5,pmmacc_r_tst_autosys_usdfw21as01,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715074,Wave5,pmmacc_r_tst_autosys_USDFW31DB08CN2,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715075,Wave5,pmmacc_r_tst_autosys_usfkl21db54cn1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715076,Wave5,pmmacc_r_tst_autosys_USFKL36DB01CN2,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715077,Wave5,pmmacc_r_tst_autosys_USDFW31DB08CN1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715078,Wave5,pmmacc_r_tst_autosys_USFKL36DB01CN1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715079,Wave5,pmmacc_r_tst_autosys_usfkl21bs01cl,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715080,Wave5,pmmacc_r_tst_autosys_usfkl21as210v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715081,Wave5,pmmacc_r_tst_autosys_usfkl21as211v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715082,Wave5,pmmacc_r_tst_autosys_usdfw21as01.mrshmc.com,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715083,Wave5,pmmacc_r_tst_autosys_USFKL21AS281V,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715084,Wave5,pmmacc_r_tst_autosys_USFKL21AS283V,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715085,Wave5,pmmacc_r_tst_autosys_gbbed21as152v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715086,Wave5,pmmacc_r_tst_autosys_usfkl21db88cn1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715087,Wave5,pmmacc_r_tst_autosys_usfkl21db88cn2,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715088,Wave5,pmmacc_r_tst_autosys_usfkl21db88cn3,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715089,Wave5,pmmacc_r_tst_autosys_usfkl21db88cn4,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715090,Wave5,pmmacc_r_tst_autosys_usfkl21db88cn5,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715091,Wave5,pmmacc_r_tst_autosys_usfkl21db88cn6,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715092,Wave5,pmmacc_r_tst_autosys_usurb31as13v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715093,Wave5,pmmacc_r_tst_autosys_usurb31as14v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715094,Wave5,pmmacc_r_tst_autosys_usurb31as15v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715095,Wave5,pmmacc_r_tst_autosys_usurb31as17v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715096,Wave5,pmmacc_r_tst_autosys_usfkl38ld201,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715097,Wave5,pmmacc_r_tst_autosys_usfkl21as210v_elk,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715098,Wave5,pmmacc_r_tst_autosys_usfkl21as336vcn1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715099,Wave5,pmmacc_r_tst_autosys_usfkl21as336vcn2,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715100,Wave5,pmmacc_r_tst_autosys_usdfw21as161,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715101,Wave5,pmmacc_r_tst_autosys_AUSYD21AS73,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715102,Wave5,pmmacc_r_tst_autosys_usdfw21db41vcn1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715103,Wave5,pmmacc_r_tst_autosys_usdfw21db41vcn2,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715104,Wave5,pmmacc_r_tst_autosys_usdfw21as412v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715105,Wave5,pmmacc_r_tst_autosys_usdfw21as413v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715106,Wave5,pmmacc_r_tst_autosys_usdfw21ws29v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715107,Wave5,pmmacc_r_tst_autosys_usdfw21ws31v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715108,Wave5,pmmacc_r_tst_autosys_USURB31AS24V,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715109,Wave5,pmmacc_r_tst_autosys_USURB31AS25V,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715110,Wave5,pmmacc_r_tst_autosys_gbbed21db15vcn1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715111,Wave5,pmmacc_r_tst_autosys_gbbed21db15vcn2,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715112,Wave5,pmmacc_r_tst_autosys_gbbed21db15vcn1-vip,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715113,Wave5,pmmacc_r_tst_autosys_usdfw21db53vcn1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715114,Wave5,pmmacc_r_tst_autosys_usdfw21db53vcn2,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715115,Wave5,pmmacc_r_tst_autosys_usdfw21db54vcn1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715116,Wave5,pmmacc_r_tst_autosys_usdfw21db54vcn21,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715117,Wave5,pmmacc_r_tst_autosys_gbbed26db01vcn1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715118,Wave5,pmmacc_r_tst_autosys_gbbed26db01vcn2,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715119,Wave5,pmmacc_r_tst_autosys_gbexe21db04vcn2,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715120,Wave5,pmmacc_r_tst_autosys_gbexe21db04vcn1,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715121,Wave5,pmmacc_r_tst_autosys_ausyd21bs100.mrshmc.com,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715122,Wave5,pmmacc_r_tst_autosys_gbexe21bs100,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715123,Wave5,pmmacc_r_tst_autosys_gbbed21bs100,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715124,Wave5,pmmacc_r_tst_autosys_usdfw21bs100,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715125,Wave5,pmmacc_r_tst_autosys_usurb21bs100,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715126,Wave5,pmmacc_r_tst_autosys_usfkl21bs100,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715127,Wave5,pmmacc_r_tst_autosys_aumel21bs100,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715128,Wave5,pmmacc_r_tst_autosys_usurb31as03_sysa2av,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715129,Wave5,pmmacc_r_tst_autosys_usurb31as04_sysa2bv,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715130,Wave5,pmmacc_r_tst_autosys_usfkl21as470v,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
715131,Wave5,pmmacc_r_tst_autosys_gbbe21v0198,CMD,pmmacc_r_nonwin_prod_box,pmmacc,MGTI GL RlseMgt-Support,B220,No,No,No
